ts,pid,cpu_perc,rss_mb,command
1783373579,11137,2.4,3489.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373579,58925,0.0,45.3,/opt/homebrew/opt/ollama/bin/ollama
1783373582,11137,5.2,3490.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373582,58925,0.2,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783373584,11137,0.1,3626.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373584,58925,0.0,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783373586,11137,1.5,3633.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373586,58925,5.3,48.3,/opt/homebrew/opt/ollama/bin/ollama
1783373588,11137,1.2,3635.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373588,58925,0.0,48.3,/opt/homebrew/opt/ollama/bin/ollama
1783373590,11137,0.0,3635.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373590,58925,0.0,48.1,/opt/homebrew/opt/ollama/bin/ollama
1783373592,11137,0.0,3583.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373592,58925,0.0,47.1,/opt/homebrew/opt/ollama/bin/ollama
1783373594,11137,1.0,3464.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373594,58925,0.0,46.9,/opt/homebrew/opt/ollama/bin/ollama
1783373596,11137,0.0,3464.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373596,58925,0.0,46.9,/opt/homebrew/opt/ollama/bin/ollama
1783373598,11137,0.0,3464.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373598,58925,0.0,46.9,/opt/homebrew/opt/ollama/bin/ollama
1783373600,11137,4.1,3159.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373600,58925,0.2,43.8,/opt/homebrew/opt/ollama/bin/ollama
1783373602,11137,3.3,3160.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373602,58925,0.1,43.8,/opt/homebrew/opt/ollama/bin/ollama
1783373604,11137,3.4,3160.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373604,58925,0.1,43.8,/opt/homebrew/opt/ollama/bin/ollama
