ts,pid,cpu_perc,rss_mb,command
1783368181,95547,3.8,5588.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368183,58925,0.0,6.5,/opt/homebrew/opt/ollama/bin/ollama
1783368183,95547,3.6,5588.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368185,58925,0.0,6.2,/opt/homebrew/opt/ollama/bin/ollama
1783368185,95547,2.9,5588.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368187,58925,7.2,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783368187,95547,8.3,5884.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368189,58925,0.0,10.8,/opt/homebrew/opt/ollama/bin/ollama
1783368189,95547,1.7,5631.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368191,58925,0.0,11.4,/opt/homebrew/opt/ollama/bin/ollama
1783368191,95547,2.7,5590.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368193,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
1783368193,95547,4.1,5591.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368195,58925,0.0,12.5,/opt/homebrew/opt/ollama/bin/ollama
1783368195,95547,3.8,5591.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368197,58925,0.0,13.8,/opt/homebrew/opt/ollama/bin/ollama
1783368197,95547,0.3,5586.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368199,58925,0.0,11.1,/opt/homebrew/opt/ollama/bin/ollama
1783368199,95547,0.1,5570.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368201,58925,0.0,72.3,/opt/homebrew/opt/ollama/bin/ollama
1783368201,95547,0.1,5713.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368204,58925,0.0,15.3,/opt/homebrew/opt/ollama/bin/ollama
1783368204,95547,0.0,5675.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368206,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368206,95547,0.6,5597.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368208,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368208,95547,1.5,5597.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368210,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368210,95547,0.0,5597.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368212,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368212,95547,0.1,5598.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368214,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368214,95547,0.5,5598.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368216,58925,0.0,12.6,/opt/homebrew/opt/ollama/bin/ollama
1783368216,95547,3.3,5604.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368218,58925,0.0,12.5,/opt/homebrew/opt/ollama/bin/ollama
1783368218,95547,3.9,5591.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368220,58925,0.0,11.7,/opt/homebrew/opt/ollama/bin/ollama
1783368220,95547,3.4,5589.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368222,58925,0.0,10.8,/opt/homebrew/opt/ollama/bin/ollama
1783368222,95547,2.9,5589.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368224,58925,0.0,11.1,/opt/homebrew/opt/ollama/bin/ollama
1783368224,95547,3.5,5589.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368226,58925,0.1,11.4,/opt/homebrew/opt/ollama/bin/ollama
1783368226,95547,2.8,5590.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368228,58925,0.0,11.5,/opt/homebrew/opt/ollama/bin/ollama
1783368228,95547,2.8,5590.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368230,58925,72.6,72.2,/opt/homebrew/opt/ollama/bin/ollama
1783368230,95547,0.6,5587.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368232,58925,0.0,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368232,95547,0.0,5864.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368234,58925,0.0,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368234,95547,3.8,5634.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368236,58925,0.0,12.7,/opt/homebrew/opt/ollama/bin/ollama
1783368236,95547,3.8,5592.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368238,58925,0.0,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783368238,95547,3.3,5589.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368240,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
