ts,pid,cpu_perc,rss_mb,command
1783373756,11711,6.9,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373756,58925,0.5,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373758,11711,6.0,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373758,58925,0.3,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373760,11711,7.3,3602.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373760,58925,0.5,32.8,/opt/homebrew/opt/ollama/bin/ollama
1783373762,11711,5.5,3602.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373762,58925,0.1,32.6,/opt/homebrew/opt/ollama/bin/ollama
1783373764,11711,6.2,3602.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373764,58925,0.3,32.6,/opt/homebrew/opt/ollama/bin/ollama
1783373766,11711,5.7,3602.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373766,58925,0.2,32.6,/opt/homebrew/opt/ollama/bin/ollama
1783373768,11711,17.4,4136.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373768,58925,11.5,35.1,/opt/homebrew/opt/ollama/bin/ollama
1783373770,11711,0.8,4136.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373770,58925,4.0,35.7,/opt/homebrew/opt/ollama/bin/ollama
1783373772,11711,6.9,4136.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373772,58925,0.3,35.7,/opt/homebrew/opt/ollama/bin/ollama
1783373774,11711,8.3,4136.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373774,58925,0.6,33.0,/opt/homebrew/opt/ollama/bin/ollama
1783373776,11711,7.6,4136.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373776,58925,0.5,32.8,/opt/homebrew/opt/ollama/bin/ollama
1783373778,11711,7.2,4136.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373778,58925,0.3,32.8,/opt/homebrew/opt/ollama/bin/ollama
1783373780,11711,7.7,4136.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373780,58925,0.5,32.7,/opt/homebrew/opt/ollama/bin/ollama
1783373782,11711,2.1,4369.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373782,58925,0.1,34.8,/opt/homebrew/opt/ollama/bin/ollama
